label,year1958,year1959,year1960,year1961,year1962,year1963,year1964,year1965,year1966,year1967,year1968,year1969,year1970,year1971,year1972,year1973,year1974,year1975,year1976,year1977,year1978,year1979,year1980,year1981,year1982,year1983,year1984,year1985,year1986,year1987,year1988,year1989,year1990,year1991,year1992,year1993,year1994,year1995,year1996,year1997,year1998,year1999,year2000,year2001,year2002,year2003,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,year2016,northing,easting
"512500,352500",8,0,9,3,1,2,0,9,7,4,9,8,4,1,2,2,4,1,1,3,8,6,8,5,6,3,5,4,4,7,3,2,0,0,6,8,6,1,0,4,7,7,9,6,8,2,7,2,3,9,6,5,5,0,9,3,7,1,5,352500,512500
"517500,352500",8,0,9,3,1,2,0,9,8,4,9,8,4,1,2,2,4,1,1,3,8,5,9,5,7,4,5,4,5,7,3,2,0,0,6,7,6,1,0,5,7,6,9,7,8,2,8,3,3,7,6,4,3,0,9,2,6,1,6,352500,517500
"522500,352500",7,0,9,3,1,2,0,7,8,4,9,7,4,1,3,2,4,2,1,2,8,5,7,5,6,4,4,5,5,8,4,2,0,0,6,8,6,1,1,5,7,9,8,8,9,3,9,3,3,7,6,3,2,0,9,1,6,0,6,352500,522500
"527500,352500",7,1,9,4,2,2,0,8,8,5,9,8,4,1,2,3,3,2,0,2,9,5,6,4,6,3,4,5,5,7,3,1,0,0,7,8,6,0,1,6,8,6,9,7,9,3,7,2,4,8,5,4,3,0,9,1,7,1,6,352500,527500
"532500,352500",7,1,9,4,2,2,1,7,8,5,9,7,4,0,0,2,3,0,1,3,9,8,8,4,6,4,4,5,7,8,3,2,0,2,7,8,6,0,1,5,6,5,9,6,8,3,6,2,3,9,5,4,3,0,9,1,7,1,6,352500,532500
"537500,352500",7,0,9,4,2,2,0,9,9,5,8,7,4,1,2,2,4,2,1,3,8,6,7,3,6,3,4,5,5,6,4,1,0,0,9,8,5,0,1,4,8,7,9,6,8,2,7,3,3,8,6,5,3,0,9,1,7,1,6,352500,537500
"542500,352500",7,1,9,2,1,2,0,9,8,3,8,6,4,2,2,2,3,2,1,4,7,6,7,3,7,3,4,5,6,7,4,0,0,0,9,9,6,0,1,5,8,7,9,5,8,3,6,4,4,8,6,5,3,0,9,1,8,1,5,352500,542500
"547500,352500",7,1,9,3,1,2,0,8,8,3,9,6,4,2,2,2,4,1,1,4,7,6,7,3,6,3,4,5,5,6,4,0,0,0,8,9,6,0,1,5,8,7,9,6,8,2,7,3,5,9,7,4,3,0,9,1,8,2,5,352500,547500
"302500,797500",6,2,8,6,7,5,0,3,4,6,1,0,4,0,1,0,3,1,1,4,5,4,5,2,9,3,6,5,4,1,6,1,8,3,3,7,5,7,0,2,8,8,9,2,9,0,7,8,6,7,7,8,3,9,2,2,9,9,4,797500,302500
"307500,797500",7,2,9,4,7,4,0,3,5,6,1,1,4,0,1,0,5,1,1,5,6,4,3,2,9,3,8,5,5,0,6,0,8,3,2,7,4,7,1,2,8,8,9,2,9,0,6,7,6,7,6,8,3,8,2,3,9,9,4,797500,307500
"312500,797500",8,2,9,3,7,4,0,1,5,5,1,1,4,0,1,0,7,1,2,6,5,4,3,2,9,4,8,5,6,0,6,0,8,3,2,7,4,7,1,4,8,7,9,2,9,0,7,6,3,6,6,8,3,8,2,3,9,9,5,797500,312500
"317500,797500",8,3,9,2,6,5,0,1,7,5,2,1,4,0,1,0,8,1,2,6,7,4,3,1,9,4,8,6,6,0,6,0,8,3,2,7,4,7,1,4,8,7,9,2,9,0,5,4,3,5,5,7,3,8,3,2,9,9,6,797500,317500
"322500,797500",8,2,9,1,7,6,0,3,8,6,5,6,7,0,2,0,8,1,4,7,7,3,4,1,9,3,8,4,4,0,7,0,6,2,1,9,3,8,1,3,8,5,9,2,9,0,5,2,4,7,3,5,2,4,5,1,9,6,6,797500,322500
"327500,797500",8,3,9,2,7,6,0,4,9,6,6,6,7,0,1,0,8,1,5,7,7,3,5,2,9,2,7,4,3,0,8,0,5,2,1,9,2,8,1,3,8,5,9,3,9,0,6,1,4,7,2,4,4,3,5,1,8,4,6,797500,327500
"332500,797500",8,3,9,2,7,7,0,4,8,5,6,5,6,0,1,0,7,0,4,6,8,2,7,4,9,1,8,5,4,1,8,0,3,3,1,9,2,7,1,6,7,4,9,3,9,0,5,3,2,6,2,6,5,2,4,1,9,3,8,797500,332500
"337500,797500",8,3,9,1,6,7,0,2,7,4,4,5,4,0,3,0,8,0,6,7,8,3,7,5,9,1,9,7,2,1,7,0,2,3,1,8,2,5,1,6,8,5,9,4,9,0,5,3,2,6,4,6,6,2,4,1,9,3,8,797500,337500
"342500,797500",7,2,9,1,4,7,0,2,6,3,6,5,4,0,1,0,6,0,4,6,7,3,7,3,8,1,9,7,3,1,6,0,2,3,1,8,1,6,2,5,8,5,9,5,9,0,5,3,2,7,4,8,9,4,8,2,9,4,8,797500,342500
"347500,797500",7,2,8,1,3,7,0,1,5,4,6,4,3,0,2,0,6,0,4,6,8,4,6,2,7,1,9,8,3,1,6,0,1,3,1,7,2,7,3,6,7,5,9,5,9,0,5,3,2,8,4,8,9,4,8,2,9,5,9,797500,347500
"302500,792500",6,2,8,6,7,5,0,4,4,6,1,0,5,0,1,0,3,1,1,4,4,3,3,2,9,3,7,5,5,1,6,0,8,3,3,6,5,7,1,2,8,8,9,2,9,0,7,7,7,8,6,9,4,8,2,2,9,9,4,792500,302500
"307500,792500",7,2,8,5,7,4,0,3,4,6,1,1,3,0,1,0,5,1,1,5,4,3,3,2,9,4,7,5,5,0,6,1,7,2,2,6,6,8,0,3,7,8,9,2,9,0,6,7,8,8,6,8,3,9,2,4,9,9,4,792500,307500
"312500,792500",8,3,9,3,5,4,0,1,5,5,1,1,4,0,1,0,7,1,2,6,4,4,3,2,9,6,8,6,7,0,7,1,8,3,2,8,4,7,0,4,8,7,9,2,9,0,5,5,2,6,6,7,3,8,2,3,9,9,6,792500,312500
"317500,792500",8,3,9,2,5,5,0,1,6,6,1,1,4,0,2,0,8,1,2,6,5,4,3,2,9,5,8,7,7,0,6,1,8,3,3,7,4,7,0,4,8,7,9,2,9,0,5,4,1,4,6,6,3,9,2,3,9,8,7,792500,317500
"322500,792500",8,2,9,1,7,6,1,3,8,7,4,5,7,0,4,0,8,0,3,7,7,4,3,1,9,2,8,5,6,0,6,0,5,2,1,9,2,8,1,3,8,4,9,2,9,0,6,2,3,6,4,4,3,5,5,1,9,7,6,792500,322500
"327500,792500",8,2,9,1,7,6,1,4,8,6,5,6,7,0,2,0,8,0,6,7,6,3,4,1,9,2,7,4,3,0,7,0,4,2,1,9,2,8,1,3,8,4,9,3,9,0,6,2,4,7,3,5,5,3,8,1,9,5,5,792500,327500
"332500,792500",8,2,9,1,6,8,0,3,6,6,5,5,3,0,2,0,7,0,5,6,8,2,6,3,9,1,8,6,4,1,7,0,3,2,1,9,2,7,1,5,8,3,9,4,9,0,5,2,4,7,4,7,7,3,4,1,9,4,8,792500,332500
"337500,792500",8,2,9,1,6,8,0,2,7,4,5,4,3,0,2,0,7,0,5,6,8,2,7,4,8,1,9,6,3,1,6,0,2,3,1,9,2,6,1,6,8,4,9,4,9,0,5,3,3,7,5,7,7,3,5,1,9,4,8,792500,337500
"342500,792500",7,2,9,1,4,7,0,2,6,4,6,3,4,0,1,0,6,0,4,6,8,3,6,3,8,1,9,7,3,1,7,0,2,3,1,8,1,6,2,5,8,4,9,5,9,0,5,3,2,7,4,8,9,5,7,2,9,5,8,792500,342500
"347500,792500",8,2,9,1,4,7,0,1,5,4,6,3,3,0,2,0,6,0,4,7,8,4,6,3,7,1,9,7,3,1,6,0,1,3,1,8,2,6,3,5,7,5,9,6,9,0,4,2,2,7,4,8,9,5,8,2,9,5,8,792500,347500
"302500,787500",6,2,8,5,7,4,0,3,4,6,1,0,4,0,1,0,5,1,1,4,5,3,3,2,9,2,7,4,5,0,6,1,8,3,3,7,6,7,1,2,7,8,9,2,9,0,6,7,8,8,6,8,3,9,2,4,9,9,5,787500,302500
"307500,787500",7,1,8,4,6,3,0,2,5,6,1,1,4,0,1,0,5,1,2,5,4,3,3,2,9,4,7,4,5,0,6,1,7,3,2,7,6,8,0,3,7,8,9,2,9,0,6,7,8,8,6,8,3,9,2,5,9,9,4,787500,307500
"312500,787500",7,2,8,2,5,4,0,1,5,5,1,1,4,0,1,0,6,0,2,5,4,3,3,2,9,4,8,6,6,0,6,1,7,3,2,7,5,7,1,3,8,8,9,2,9,0,6,7,7,8,6,8,3,9,3,4,9,9,4,787500,312500
"317500,787500",8,3,9,2,5,5,0,1,5,5,1,1,4,0,2,0,8,0,2,6,6,4,3,1,9,4,8,7,7,0,6,1,7,3,2,8,4,7,1,4,8,7,9,2,9,0,5,4,3,6,6,7,3,8,2,3,9,9,6,787500,317500
"322500,787500",8,3,9,1,6,7,1,2,7,5,3,2,4,0,4,0,8,0,2,7,7,4,3,1,9,2,8,5,6,0,6,0,5,2,1,8,3,7,1,4,8,5,9,2,9,0,6,3,3,5,4,6,4,8,6,1,9,9,7,787500,322500
"327500,787500",8,2,9,1,6,8,1,3,5,6,4,4,4,0,2,0,7,0,4,6,7,3,4,1,9,1,8,5,5,0,7,0,3,2,1,8,2,7,1,4,7,5,9,3,9,0,5,2,3,6,3,6,6,8,8,2,9,9,7,787500,327500
"332500,787500",8,2,9,2,6,8,0,3,4,7,4,4,3,0,2,0,7,0,4,7,8,3,5,1,9,1,8,5,5,1,6,0,2,2,1,8,1,6,1,5,7,4,9,3,9,0,5,2,3,6,4,6,6,8,7,3,9,9,7,787500,332500
"337500,787500",8,3,9,1,4,8,0,1,6,5,4,4,3,0,1,0,7,0,5,7,8,3,5,2,9,1,9,6,4,1,7,0,2,2,1,8,2,6,2,5,8,4,9,3,9,0,5,3,3,6,4,7,6,6,7,2,9,7,8,787500,337500
"342500,787500",8,2,9,1,3,8,0,1,6,4,4,3,4,0,1,0,7,0,6,7,8,3,5,2,9,1,8,6,4,1,7,0,2,3,2,7,1,6,2,5,8,4,9,4,9,0,5,3,3,5,5,9,7,6,7,2,9,6,8,787500,342500
"347500,787500",8,2,9,1,3,7,0,1,6,4,4,3,4,0,2,0,6,0,6,7,8,4,5,2,8,1,9,7,3,1,7,0,2,2,2,8,1,6,3,5,8,4,9,4,9,0,5,3,3,5,5,9,7,6,7,1,9,6,7,787500,347500
"302500,782500",6,2,8,4,5,3,0,2,5,5,1,1,3,0,1,0,6,0,2,3,5,2,3,1,9,2,7,4,5,0,6,1,8,4,4,7,6,6,1,4,8,8,9,2,9,0,7,7,8,7,7,8,3,9,3,4,9,9,6,782500,302500
"307500,782500",7,2,8,4,5,4,0,1,5,5,1,1,4,0,1,0,6,0,2,4,6,2,3,2,9,2,7,5,4,0,6,1,7,3,3,8,5,7,1,3,7,8,9,2,9,0,6,7,8,8,6,8,3,9,3,4,9,9,6,782500,307500
"312500,782500",7,2,9,2,4,4,0,1,5,5,1,1,4,0,1,0,7,0,2,5,6,3,3,2,9,3,8,5,5,0,6,1,7,3,2,8,4,7,1,4,8,8,9,2,9,0,6,6,7,7,6,8,3,8,3,4,9,9,6,782500,312500
"317500,782500",8,2,9,2,4,5,0,1,6,4,1,1,4,0,2,0,7,0,3,6,7,3,3,1,9,2,8,5,5,0,6,1,7,3,2,8,4,7,1,4,8,7,9,2,9,0,6,5,5,6,6,8,3,8,4,3,9,9,7,782500,317500
"322500,782500",8,2,9,1,5,7,0,1,6,5,3,2,4,0,2,0,7,0,3,6,7,3,3,1,9,1,8,4,6,1,7,0,5,2,2,8,3,7,1,4,8,6,9,2,9,0,6,4,4,5,5,8,4,8,6,3,9,9,7,782500,322500
"327500,782500",8,2,9,1,6,8,0,2,5,6,4,4,3,0,2,0,7,0,4,6,8,3,2,1,9,1,7,3,6,1,7,0,4,2,1,8,2,6,1,5,7,5,9,3,9,0,5,3,4,5,4,7,6,8,7,3,9,9,8,782500,327500
"332500,782500",8,2,9,1,5,8,0,1,5,6,4,4,3,0,2,0,7,0,5,7,8,3,3,1,9,1,8,4,6,1,6,0,3,2,1,7,2,6,2,6,7,4,9,2,9,0,5,3,4,5,4,7,6,8,7,3,9,9,8,782500,332500
"337500,782500",8,2,9,1,3,8,0,1,6,5,3,2,4,0,3,0,7,0,6,7,8,3,4,1,9,1,8,4,6,1,6,0,4,2,2,7,2,6,1,6,7,4,9,2,9,0,5,4,5,3,5,9,5,7,7,3,9,8,8,782500,337500
"342500,782500",8,3,9,1,3,8,0,1,6,5,3,1,4,0,4,0,8,0,7,6,8,4,3,2,9,1,7,4,5,1,7,0,3,2,1,6,2,6,3,7,7,4,9,2,9,0,5,4,6,2,5,9,5,8,6,2,9,7,8,782500,342500
"347500,782500",8,2,9,0,3,8,0,1,6,5,3,1,4,0,4,0,8,0,7,7,8,4,3,2,9,1,8,6,5,1,7,1,3,3,2,7,2,6,3,6,8,4,9,2,9,0,5,4,5,2,5,9,4,7,6,1,9,6,7,782500,347500
"302500,777500",6,2,8,4,3,3,0,1,6,4,1,1,3,0,2,0,6,0,3,2,5,2,3,2,9,2,7,4,5,0,7,1,8,4,5,7,6,5,1,4,8,8,9,1,9,0,7,7,8,6,7,8,3,9,4,5,9,9,6,777500,302500
"307500,777500",7,2,8,4,3,3,0,1,5,5,1,1,3,0,2,0,7,0,3,3,6,2,3,2,9,2,7,5,5,0,7,1,7,4,4,8,6,5,1,4,8,8,9,1,9,0,6,6,8,6,6,8,2,9,4,4,9,9,7,777500,307500
"312500,777500",8,2,9,3,3,4,0,1,6,5,1,1,3,0,2,0,7,0,3,4,6,2,3,2,9,2,8,5,5,1,7,0,7,4,3,8,5,6,1,4,8,7,9,1,9,0,6,6,7,5,6,8,2,8,4,4,9,9,7,777500,312500
"317500,777500",8,2,9,2,3,5,0,1,6,4,2,1,4,0,2,0,7,0,4,5,7,3,3,2,9,1,8,5,5,1,7,0,6,3,3,8,4,6,1,4,8,7,9,1,9,0,6,6,7,5,6,8,2,8,4,3,9,9,7,777500,317500
"322500,777500",8,2,9,1,4,7,0,1,6,5,3,2,4,0,2,0,7,0,4,5,8,3,2,1,9,1,7,4,5,1,7,0,5,3,3,8,3,6,1,4,8,6,9,2,9,0,6,4,7,5,6,8,2,8,6,3,9,9,7,777500,322500
"327500,777500",8,2,9,1,4,7,0,1,6,5,3,3,3,0,2,0,7,0,6,6,8,2,1,1,9,1,6,2,7,1,7,0,4,3,3,8,3,6,2,5,8,5,9,2,9,0,5,4,6,4,5,8,4,8,7,4,9,9,7,777500,327500
"332500,777500",8,2,9,1,4,7,0,1,6,5,3,3,4,0,2,0,7,0,6,6,8,3,1,1,9,1,7,4,6,1,7,0,4,3,2,8,2,6,2,5,8,4,9,2,9,0,5,3,6,3,5,8,5,8,7,4,9,9,7,777500,332500
"337500,777500",8,2,9,1,3,7,0,1,6,4,3,2,4,0,3,0,7,0,7,7,8,4,4,1,9,1,8,5,5,1,6,0,4,3,2,7,2,6,1,6,8,4,9,2,9,0,5,3,6,2,5,9,5,8,6,3,9,8,7,777500,337500
"342500,777500",8,3,9,1,3,8,0,1,6,4,3,1,4,0,4,0,8,0,7,6,8,4,3,2,9,1,7,5,5,1,7,0,3,3,2,6,2,6,2,7,7,4,9,1,9,0,5,4,6,2,5,9,5,8,6,2,9,7,8,777500,342500
"347500,777500",8,3,9,0,3,8,0,1,6,5,3,1,4,0,4,0,8,0,7,7,8,4,3,2,9,1,8,6,5,1,7,1,4,3,2,7,2,6,3,6,8,4,9,2,9,0,5,4,5,2,5,9,2,7,6,1,9,6,7,777500,347500
"302500,772500",6,3,8,4,3,2,0,1,6,4,1,1,3,0,3,0,7,0,3,2,6,2,3,2,8,2,7,4,5,0,7,1,8,5,5,8,7,4,1,4,8,7,9,1,9,0,6,6,8,5,7,9,2,9,4,5,9,9,6,772500,302500
"307500,772500",7,2,9,4,2,3,0,1,6,5,1,1,3,0,3,0,7,0,4,3,7,2,3,2,9,2,7,5,5,0,8,1,7,5,4,8,6,5,1,4,8,7,8,1,9,0,6,6,8,4,6,8,2,9,3,4,9,9,6,772500,307500
"312500,772500",7,2,9,4,2,4,1,1,5,5,2,1,3,0,3,0,7,0,5,3,7,2,4,3,9,2,7,5,5,0,8,0,7,6,4,9,6,4,1,4,8,6,8,1,9,0,6,6,8,3,6,8,1,8,3,2,9,9,7,772500,312500
"317500,772500",8,2,9,3,3,4,0,1,6,4,2,2,3,0,3,0,7,0,5,3,7,2,4,2,9,1,7,5,5,1,8,0,7,5,4,9,6,5,1,4,8,6,9,1,9,0,6,6,7,4,6,8,1,8,3,2,9,8,7,772500,317500
"322500,772500",8,2,9,2,3,6,0,1,6,4,2,2,3,0,3,0,7,0,5,5,8,2,4,1,9,1,7,6,5,1,7,0,5,3,3,9,4,6,2,4,8,6,9,1,9,0,6,4,7,4,7,8,1,8,5,3,9,8,7,772500,322500
"327500,772500",8,2,9,1,3,7,0,1,7,4,3,3,4,0,2,0,6,0,6,6,8,2,2,1,9,1,7,5,5,1,7,0,4,3,4,8,2,5,3,5,8,5,9,1,9,0,6,4,7,3,6,9,2,8,6,4,9,8,7,772500,327500
"332500,772500",8,2,9,1,3,7,0,1,7,4,3,4,3,0,2,0,6,0,7,6,8,2,4,1,9,1,9,5,5,1,7,0,4,4,3,8,3,6,5,5,8,4,9,2,9,0,5,2,6,1,6,8,2,8,6,3,9,7,7,772500,332500
"337500,772500",8,3,9,1,3,7,0,1,7,4,3,4,3,0,2,0,6,0,7,6,8,2,4,1,9,1,9,5,6,1,7,0,4,4,4,8,3,5,5,5,8,3,9,2,9,0,5,2,6,1,6,8,2,8,6,2,9,7,7,772500,337500
"342500,772500",8,3,9,1,2,7,0,1,6,4,4,3,3,0,2,0,6,0,7,6,8,4,5,1,9,1,8,6,5,1,7,0,3,4,2,7,1,5,3,5,8,4,9,2,9,0,6,2,6,2,5,9,3,8,7,4,9,8,7,772500,342500
"347500,772500",8,3,9,1,2,7,0,1,6,4,4,4,3,0,2,0,6,0,7,6,8,4,5,1,8,1,7,6,4,1,7,0,2,2,2,7,1,6,3,5,7,4,9,2,9,0,5,3,5,3,6,8,3,9,9,5,9,8,8,772500,347500
"302500,767500",6,3,8,5,2,2,0,1,7,3,1,1,3,0,2,0,6,0,4,2,6,1,3,3,9,2,7,5,4,0,8,1,8,5,4,8,6,4,2,4,8,7,8,1,9,0,6,6,7,5,7,9,3,9,4,7,9,9,5,767500,302500
"307500,767500",7,2,8,4,2,3,0,1,5,4,1,1,3,0,3,0,6,0,5,2,7,2,3,3,9,2,7,5,4,0,8,1,8,5,5,8,6,4,1,4,8,7,8,1,9,0,6,6,7,4,7,9,2,9,3,6,9,9,6,767500,307500
"312500,767500",8,3,9,4,3,3,1,1,5,5,1,2,4,0,5,0,8,0,3,3,7,2,4,2,9,2,6,4,4,0,8,0,7,6,5,8,6,4,1,5,7,7,8,1,9,0,6,6,7,3,6,9,1,8,2,2,9,9,7,767500,312500
"317500,767500",8,2,9,3,3,4,1,1,5,5,2,2,4,0,3,0,7,0,5,3,7,2,5,3,9,1,7,5,4,1,8,0,7,6,4,9,6,4,1,4,7,6,8,1,9,0,7,6,8,3,6,9,0,8,2,2,9,8,6,767500,317500
"322500,767500",7,1,9,3,2,6,0,1,6,3,2,2,4,0,3,0,6,0,6,4,8,2,6,2,9,1,8,6,4,1,8,0,5,3,4,9,5,5,3,4,8,5,9,1,9,0,7,5,7,4,7,8,1,7,3,2,9,8,7,767500,322500
"327500,767500",7,1,9,2,2,6,0,1,7,3,2,4,3,0,2,0,6,0,6,5,8,2,5,1,9,1,8,6,4,1,7,0,4,3,4,8,3,5,4,4,8,5,9,2,9,0,6,3,7,3,7,8,1,9,6,5,9,8,7,767500,327500
"332500,767500",8,2,9,1,2,7,0,1,7,3,3,4,3,0,3,0,6,0,7,6,8,3,6,2,9,1,9,6,5,1,8,0,4,4,4,8,3,5,5,4,8,4,9,2,9,0,5,2,6,1,6,8,1,7,5,2,9,7,7,767500,332500
"337500,767500",8,3,9,1,2,7,1,2,7,3,4,5,3,0,3,0,7,0,7,7,8,2,5,1,9,1,9,6,6,2,8,1,4,4,4,8,3,5,5,4,9,3,9,2,9,0,6,2,5,0,6,8,0,7,4,1,8,6,6,767500,337500
"342500,767500",9,3,9,1,1,6,0,2,7,2,4,5,2,0,3,0,5,0,7,6,8,5,6,3,8,1,8,7,4,4,7,0,2,3,4,8,1,5,4,3,8,4,9,2,9,0,6,2,5,1,6,9,1,8,7,3,9,7,6,767500,342500
"347500,767500",8,4,9,1,1,6,1,2,7,2,4,5,2,0,2,0,5,0,6,6,8,5,6,3,7,1,8,7,2,3,7,0,1,1,3,7,0,4,4,2,7,4,9,3,9,0,6,3,5,5,6,9,3,8,9,4,9,8,8,767500,347500
"302500,762500",6,3,8,5,2,2,1,1,7,3,1,1,3,0,2,0,5,0,4,2,5,1,4,3,8,2,7,5,4,0,8,0,8,6,4,8,6,3,2,4,7,7,9,1,9,0,6,6,7,6,7,9,3,9,4,8,9,9,5,762500,302500
"307500,762500",6,1,8,4,2,2,1,2,8,4,0,1,3,0,3,0,6,0,4,2,6,1,3,3,8,2,7,5,4,0,8,1,7,6,4,8,6,3,2,4,7,7,9,1,9,0,5,5,7,5,7,9,3,9,5,8,9,9,6,762500,307500
"312500,762500",7,2,9,4,2,3,1,2,7,5,1,1,2,0,4,0,6,0,6,3,8,2,5,3,9,2,7,5,4,0,8,0,6,5,4,8,6,3,1,4,8,7,8,1,9,0,6,5,7,4,6,9,1,8,3,3,9,9,7,762500,312500
"317500,762500",8,2,9,4,2,5,1,1,7,3,1,2,3,0,3,0,6,0,6,3,8,3,5,3,9,1,7,6,4,1,8,0,6,4,4,8,5,4,2,4,8,6,9,1,9,0,7,5,8,5,7,9,0,7,2,2,9,7,6,762500,317500
"322500,762500",7,1,9,3,1,6,0,1,6,3,2,2,3,0,2,0,6,0,6,3,7,2,6,2,9,1,7,7,4,2,8,0,4,3,5,9,4,5,5,4,8,4,9,1,9,0,6,3,8,5,7,8,1,8,5,4,9,8,7,762500,322500
"327500,762500",7,1,8,2,1,6,0,1,6,2,2,3,3,0,2,0,5,0,5,4,7,2,6,1,9,1,8,7,4,2,7,0,3,3,5,8,4,5,5,4,8,4,9,1,9,0,6,3,7,4,7,8,3,9,6,6,9,9,8,762500,327500
"332500,762500",8,1,9,2,1,7,0,1,7,2,3,5,3,0,2,0,5,0,6,5,8,4,6,3,9,1,8,7,4,3,7,0,3,2,4,8,2,5,5,4,8,4,9,2,9,0,6,3,6,1,6,8,1,9,6,4,9,7,7,762500,332500
"337500,762500",9,2,9,2,1,6,0,2,7,1,4,5,2,0,3,0,5,0,7,6,9,5,7,3,8,1,8,7,4,4,8,0,3,2,4,8,1,5,4,3,8,3,9,2,9,0,6,4,6,1,6,8,1,7,5,3,9,7,6,762500,337500
"342500,762500",9,3,9,2,1,6,1,2,7,1,4,5,2,0,3,0,5,0,7,5,8,5,7,3,8,1,8,8,2,4,7,0,1,2,3,6,0,2,4,1,6,4,9,3,9,0,6,4,6,4,6,9,3,8,7,5,9,8,7,762500,342500
"347500,762500",9,3,9,2,1,6,1,2,7,2,4,5,2,0,3,0,5,0,7,6,8,5,7,4,7,1,8,7,2,4,7,0,1,1,3,6,0,2,3,1,6,4,8,3,9,0,6,3,5,5,6,9,4,8,9,4,9,8,8,762500,347500
"302500,757500",6,2,8,4,2,1,1,1,8,4,1,1,3,0,3,0,6,0,5,3,7,2,4,3,8,2,7,5,4,0,8,0,7,5,3,8,6,3,2,4,8,7,9,1,9,0,7,6,7,5,6,9,2,9,4,6,9,9,5,757500,302500
"307500,757500",5,1,8,3,1,2,1,2,8,7,1,2,5,1,7,0,9,0,7,5,9,3,6,4,9,3,8,6,4,0,7,0,5,3,2,7,4,2,1,3,7,6,8,0,9,0,5,4,6,4,6,8,2,9,3,6,9,8,4,757500,307500
"312500,757500",6,1,8,4,2,3,1,2,9,6,1,2,4,0,6,0,7,0,7,5,8,2,5,4,9,3,8,6,3,1,7,0,5,2,2,8,3,3,1,3,7,5,8,0,9,0,6,4,7,5,6,9,1,9,4,4,9,8,7,757500,312500
"317500,757500",7,1,9,4,2,5,0,1,7,4,1,2,4,0,3,0,6,0,6,4,7,2,6,2,9,1,7,7,3,1,8,0,5,2,4,8,3,3,3,3,8,5,9,1,9,0,6,4,7,5,6,8,2,9,6,5,9,8,8,757500,317500
"322500,757500",7,1,8,2,1,6,0,1,6,2,1,2,3,0,2,0,5,0,5,3,6,2,6,2,9,1,7,7,4,3,8,0,3,3,5,8,4,4,5,4,8,4,9,1,9,0,6,3,7,5,7,8,4,9,7,6,9,9,8,757500,322500
"327500,757500",7,1,8,2,1,6,0,1,6,2,1,3,3,0,1,0,5,0,5,3,7,2,6,2,8,1,7,7,4,4,8,0,3,2,5,8,3,4,5,4,8,4,9,2,9,0,6,3,7,5,6,8,4,9,7,6,9,9,9,757500,327500
"332500,757500",7,1,9,2,1,6,0,1,6,1,2,4,3,0,2,0,5,0,6,5,8,5,6,3,8,1,7,7,2,4,8,0,3,1,4,8,2,4,4,3,7,4,9,2,9,0,6,3,7,5,6,8,3,9,7,5,9,9,8,757500,332500
"337500,757500",8,1,9,2,1,6,0,1,7,1,3,5,3,0,3,0,5,0,6,5,8,5,7,3,6,1,7,8,2,4,8,0,2,2,4,7,1,4,4,3,8,2,9,2,9,0,6,4,6,4,6,9,3,9,7,5,9,8,7,757500,337500
"342500,757500",8,2,9,2,1,6,0,2,7,1,3,5,2,0,3,0,5,0,7,5,8,5,6,4,6,1,8,7,1,4,8,0,1,2,3,7,1,4,4,3,7,3,9,2,9,0,6,4,6,4,6,9,3,9,8,5,9,8,7,757500,342500
"347500,757500",8,3,9,2,1,6,1,2,7,1,4,5,1,0,2,0,4,0,7,5,8,4,6,5,8,2,7,7,2,4,7,0,1,1,3,7,0,5,3,3,8,3,8,3,9,0,6,2,5,4,6,9,4,9,9,6,9,8,6,757500,347500
"302500,752500",6,2,8,4,3,2,0,1,7,4,1,1,3,0,3,0,5,0,5,3,7,1,4,2,9,2,7,6,4,1,8,0,6,5,3,8,6,4,2,3,7,8,9,1,9,0,8,6,7,4,7,8,2,9,5,5,9,9,6,752500,302500
"307500,752500",6,1,8,4,3,3,1,2,9,5,2,2,5,0,5,0,7,0,6,4,8,2,4,3,8,1,7,7,3,1,9,0,4,3,1,8,5,2,3,1,7,7,8,0,9,0,7,4,6,4,6,8,2,9,6,5,9,9,6,752500,307500
"312500,752500",6,1,9,4,2,4,1,2,8,5,1,2,4,0,4,0,6,0,6,4,8,3,5,3,9,1,7,6,3,1,8,0,4,1,2,8,3,3,3,2,7,6,8,0,9,0,7,5,7,5,7,8,2,9,6,5,9,9,7,752500,312500
"317500,752500",7,1,8,4,2,5,0,2,7,3,2,1,4,0,1,0,5,0,5,4,7,3,6,3,8,1,6,6,3,2,8,0,4,1,4,8,2,3,3,2,8,5,8,1,9,0,6,5,7,6,7,9,4,9,7,6,9,9,9,752500,317500
"322500,752500",7,1,8,3,1,5,0,1,6,2,2,3,4,0,1,0,4,0,5,4,7,3,6,2,8,1,6,7,2,3,8,0,4,1,5,8,2,3,3,2,7,5,9,4,9,0,7,5,7,6,6,8,4,9,8,6,9,9,9,752500,322500
"327500,752500",7,1,8,3,1,5,0,1,6,2,1,2,3,0,1,0,4,0,6,4,7,5,6,2,9,2,7,7,3,3,8,0,5,1,5,8,2,2,3,3,7,4,9,4,9,0,6,4,7,6,6,8,4,9,8,5,9,8,9,752500,327500
"332500,752500",8,1,9,2,1,6,0,1,7,1,2,4,4,0,2,0,5,0,6,5,8,4,6,3,7,1,7,7,2,4,8,0,3,1,4,7,2,3,2,3,7,4,9,3,9,0,6,3,6,5,6,8,5,9,8,5,9,9,8,752500,332500
